dog_guid,MIN(c.created_at),hour,day,month,gender,neutered,personality,age,weight,breed,btype,bgroup,ntests,mid
fd80e450-7144-11e5-ba71-058fbc01cf0b,2015-05-20 01:49:24,1,4,5,male,1,charmer,10.0,20,Pug,Pure Breed,Toy,20,0.056665448343
fd8164ac-7144-11e5-ba71-058fbc01cf0b,2015-05-20 16:10:31,16,4,5,female,1,protodog,1.0,80,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.012431164713
fd8193c8-7144-11e5-ba71-058fbc01cf0b,2015-07-01 17:17:51,17,4,7,male,1,,2.0,100,Mixed,Mixed Breed/ Other/ I Don't Know,,11,0.0030960648205
fd82c306-7144-11e5-ba71-058fbc01cf0b,2015-05-22 17:36:11,17,6,5,male,1,einstein,12.0,20,Bichon Frise,Pure Breed,Non-Sporting,20,0.0053508771939
fd82cdd8-7144-11e5-ba71-058fbc01cf0b,2015-06-04 16:39:11,16,5,6,male,1,maverick,6.0,110,German Shepherd Dog,Pure Breed,Herding,23,2.5179550716
fd82cf0e-7144-11e5-ba71-058fbc01cf0b,2015-05-22 23:08:59,23,6,5,female,1,socialite,4.0,90,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.10787707115
fd82d742-7144-11e5-ba71-058fbc01cf0b,2015-05-23 00:24:12,0,7,5,female,1,charmer,1.0,50,Labrador Retriever,Pure Breed,Sporting,20,0.043276072124
fd82dc06-7144-11e5-ba71-058fbc01cf0b,2015-05-23 02:30:11,2,7,5,male,1,expert,3.0,70,Keeshond-German Shepherd Dog Mix,Cross Breed,,20,0.091948099416
fd83d78c-7144-11e5-ba71-058fbc01cf0b,2015-05-25 16:31:14,16,2,5,male,1,expert,1.0,20,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.7005914961
fd840e1e-7144-11e5-ba71-058fbc01cf0b,2015-05-26 20:13:07,20,3,5,male,1,renaissance-dog,2.0,100,I Don't Know,Mixed Breed/ Other/ I Don't Know,,20,0.0032705896668
fd84115c-7144-11e5-ba71-058fbc01cf0b,2015-05-26 20:22:14,20,3,5,female,1,renaissance-dog,11.0,50,Australian Labradoodle,Pure Breed,,20,0.0025688352824
fd88aee2-7144-11e5-ba71-058fbc01cf0b,2015-05-27 03:22:53,3,4,5,male,1,charmer,2.0,80,Golden Retriever,Pure Breed,Sporting,20,0.0046558235896
fd88ead8-7144-11e5-ba71-058fbc01cf0b,2015-05-28 04:05:35,4,5,5,male,1,renaissance-dog,5.0,60,Labrador Retriever-Australian Cattle Dog Mix,Cross Breed,,20,0.29771259746
fd890f86-7144-11e5-ba71-058fbc01cf0b,2015-05-30 15:39:05,15,7,5,male,1,ace,3.0,30,Golden Retriever-Labrador Retriever Mix,Cross Breed,,20,1.7973008041
fd891468-7144-11e5-ba71-058fbc01cf0b,2015-05-28 18:58:28,18,5,5,male,1,ace,1.0,60,Standard Poodle,Pure Breed,Non-Sporting,20,0.046337110137
fd892246-7144-11e5-ba71-058fbc01cf0b,2015-05-28 21:17:38,21,5,5,female,1,charmer,4.0,0,Chihuahua,Pure Breed,Toy,20,0.0036762914202
fd8942a8-7144-11e5-ba71-058fbc01cf0b,2015-05-29 13:45:39,13,6,5,male,1,,0.0,70,Labrador Retriever-Poodle Mix,Cross Breed,,4,0.031959876573
fd896bca-7144-11e5-ba71-058fbc01cf0b,2015-05-30 20:11:46,20,7,5,male,1,socialite,7.0,10,Chihuahua-Yorkshire Terrier Mix,Cross Breed,,20,0.0091453460045
fd8978fe-7144-11e5-ba71-058fbc01cf0b,2015-05-30 12:21:37,12,7,5,male,1,charmer,2.0,60,Labrador Retriever,Pure Breed,Sporting,20,0.045349658871
fd8a2966-7144-11e5-ba71-058fbc01cf0b,2015-06-02 17:58:10,17,3,6,male,,ace,6.0,90,Golden Retriever,Pure Breed,Sporting,20,0.20290874756
fda60b40-7144-11e5-ba71-058fbc01cf0b,2015-06-04 17:53:07,17,5,6,male,1,renaissance-dog,4.0,70,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.3172624269
fda99508-7144-11e5-ba71-058fbc01cf0b,2015-06-14 01:50:27,1,1,6,female,1,,8.0,50,Mixed,Mixed Breed/ Other/ I Don't Know,,2,0.0024421295364
fda9dac2-7144-11e5-ba71-058fbc01cf0b,2015-06-28 17:43:10,17,1,6,male,1,,7.0,30,I Don't Know,Mixed Breed/ Other/ I Don't Know,,14,1.480715812
fdaab834-7144-11e5-ba71-058fbc01cf0b,2015-06-16 23:47:21,23,3,6,male,1,,3.0,40,Mixed,Mixed Breed/ Other/ I Don't Know,,2,1.9869675926
fdab0b40-7144-11e5-ba71-058fbc01cf0b,2015-06-15 01:34:01,1,2,6,male,0,expert,3.0,40,Australian Cattle Dog,Pure Breed,Herding,20,0.0035635964933
fdab1de2-7144-11e5-ba71-058fbc01cf0b,2015-06-15 00:33:58,0,2,6,male,1,maverick,7.0,30,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.99861903021
fdabbefa-7144-11e5-ba71-058fbc01cf0b,2015-07-07 03:18:50,3,3,7,female,1,,0.0,20,Australian Labradoodle,Pure Breed,,6,0.0044699074238
fdabc4fe-7144-11e5-ba71-058fbc01cf0b,2015-06-15 04:24:16,4,2,6,male,1,charmer,2.0,40,Border Collie,Pure Breed,Herding,20,0.5550718811
fdabcb20-7144-11e5-ba71-058fbc01cf0b,2015-06-15 17:40:49,17,2,6,female,1,socialite,4.0,40,Australian Shepherd,Pure Breed,Herding,31,3.0444903549
fdabe1dc-7144-11e5-ba71-058fbc01cf0b,2015-06-15 20:09:59,20,2,6,female,1,charmer,0.0,80,German Shepherd Dog,Pure Breed,Herding,20,0.15138036062
fdac2d40-7144-11e5-ba71-058fbc01cf0b,2015-06-20 04:10:25,4,7,6,female,1,ace,6.0,50,Border Collie-German Shepherd Dog Mix,Cross Breed,,22,1.7586513448
fdac479e-7144-11e5-ba71-058fbc01cf0b,2015-06-15 21:47:09,21,2,6,male,1,protodog,7.0,60,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.21151742203
fdac8d58-7144-11e5-ba71-058fbc01cf0b,2015-06-16 00:52:07,0,3,6,male,1,socialite,3.0,40,English Setter,Pure Breed,Sporting,20,0.041073343079
fdacf8f6-7144-11e5-ba71-058fbc01cf0b,2015-06-16 21:28:19,21,3,6,male,0,renaissance-dog,2.0,190,Mastiff,Pure Breed,Working,20,0.67494883041
fdad8122-7144-11e5-ba71-058fbc01cf0b,2015-06-18 01:12:46,1,5,6,female,1,expert,6.0,60,German Shepherd Dog,Pure Breed,Herding,20,0.60868055556
fdadfad0-7144-11e5-ba71-058fbc01cf0b,2015-06-20 14:43:54,14,7,6,female,1,,0.0,20,Golden Doodle,Popular Hybrid,,10,5.7259542181
fdae85b8-7144-11e5-ba71-058fbc01cf0b,2015-06-24 14:40:03,14,4,6,male,1,,1.0,10,Bichon Frise,Pure Breed,Non-Sporting,4,0.0023688271953
fdaf0ede-7144-11e5-ba71-058fbc01cf0b,2015-08-25 15:56:33,15,3,8,male,1,protodog,3.0,80,Labrador Retriever-Great Dane Mix,Cross Breed,,20,2.4745291179
fdaff920-7144-11e5-ba71-058fbc01cf0b,2015-06-24 04:58:46,4,4,6,female,1,socialite,2.0,50,Labrador Retriever,Pure Breed,Sporting,20,0.31060489766
fdb08110-7144-11e5-ba71-058fbc01cf0b,2015-06-26 06:36:31,6,6,6,male,0,expert,4.0,10,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.0047630360596
fdb0c422-7144-11e5-ba71-058fbc01cf0b,2015-06-27 19:16:47,19,7,6,male,1,ace,3.0,20,English Cocker Spaniel,Pure Breed,Sporting,20,0.0017227095515
fdb1ab6c-7144-11e5-ba71-058fbc01cf0b,2015-07-01 18:38:42,18,4,7,male,1,ace,5.0,40,Mixed,Mixed Breed/ Other/ I Don't Know,,20,2.8402491472
fdb1c638-7144-11e5-ba71-058fbc01cf0b,2015-07-06 20:15:40,20,2,7,female,1,maverick,2.0,30,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.67352948343
fdb23988-7144-11e5-ba71-058fbc01cf0b,2015-07-09 11:14:39,11,5,7,male,1,protodog,3.0,60,Alaskan Malamute-Siberian Husky Mix,Cross Breed,,20,0.91381700779
fdb249dc-7144-11e5-ba71-058fbc01cf0b,2015-07-05 20:51:45,20,1,7,female,1,renaissance-dog,5.0,30,Border Collie,Pure Breed,Herding,20,0.0056907894752
fdb28eec-7144-11e5-ba71-058fbc01cf0b,2015-07-07 01:07:29,1,3,7,male,1,ace,3.0,90,Doberman Pinscher,Pure Breed,Working,20,0.34946576511
fdb30796-7144-11e5-ba71-058fbc01cf0b,2015-07-09 20:57:42,20,5,7,female,1,ace,3.0,50,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.051991959059
fdb4eaca-7144-11e5-ba71-058fbc01cf0b,2015-07-26 22:21:24,22,1,7,male,0,renaissance-dog,6.0,70,Bouvier des Flandres,Pure Breed,Herding,20,0.0030720029209
fdb4fcb8-7144-11e5-ba71-058fbc01cf0b,2015-07-29 19:20:08,19,4,7,female,1,renaissance-dog,10.0,30,Soft Coated Wheaten Terrier,Pure Breed,Terrier,20,2.5244243421
fdb6fcde-7144-11e5-ba71-058fbc01cf0b,2015-08-12 14:31:08,14,4,8,male,1,ace,8.0,70,Doberman Pinscher,Pure Breed,Working,20,0.0065411793399
fdb806ba-7144-11e5-ba71-058fbc01cf0b,2015-08-27 20:37:10,20,5,8,female,1,stargazer,4.0,60,American Pit Bull Terrier,Pure Breed,,20,0.21772295322
fdb80a98-7144-11e5-ba71-058fbc01cf0b,2015-08-27 18:47:41,18,5,8,female,1,stargazer,5.0,20,Border Collie,Pure Breed,Herding,20,0.0035270467815
fdb84ddc-7144-11e5-ba71-058fbc01cf0b,2015-08-30 13:05:53,13,1,8,female,1,charmer,9.0,20,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.075942982454
fdb8561a-7144-11e5-ba71-058fbc01cf0b,2015-08-30 22:21:57,22,1,8,male,0,ace,1.0,70,Golden Retriever,Pure Breed,Sporting,20,0.0044645467821
fdb922c0-7144-11e5-ba71-058fbc01cf0b,2015-09-03 15:07:41,15,5,9,male,0,renaissance-dog,1.0,30,Miniature American Shepherd,Pure Breed,,20,0.0032754629592
fdb92464-7144-11e5-ba71-058fbc01cf0b,2015-09-03 16:23:37,16,5,9,female,1,socialite,0.0,40,Australian Shepherd,Pure Breed,Herding,20,0.026397417159
fdb98954-7144-11e5-ba71-058fbc01cf0b,2015-09-05 17:47:55,17,7,9,female,1,socialite,4.0,50,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.061299951269
fdbc43f6-7144-11e5-ba71-058fbc01cf0b,2015-09-21 00:40:23,0,2,9,male,1,ace,7.0,50,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.098278508773
fdbdfd72-7144-11e5-ba71-058fbc01cf0b,2015-09-21 20:27:26,20,2,9,male,1,socialite,14.0,30,Mixed,Mixed Breed/ Other/ I Don't Know,,20,0.25452546296
fdbe6848-7144-11e5-ba71-058fbc01cf0b,2015-09-21 19:46:55,19,2,9,female,1,charmer,11.0,10,Lhasa Apso-Poodle Mix,Cross Breed,,20,0.73892909357
fdbe923c-7144-11e5-ba71-058fbc01cf0b,2015-09-21 23:34:56,23,2,9,female,1,charmer,9.0,30,Beagle,Pure Breed,Hound,20,0.6321539961
fdbeedc2-7144-11e5-ba71-058fbc01cf0b,2015-09-22 17:04:11,17,3,9,female,1,charmer,8.0,50,Eurasier,Pure Breed,,20,0.24956444932
fdbef330-7144-11e5-ba71-058fbc01cf0b,2015-09-22 17:15:15,17,3,9,female,1,maverick,4.0,20,Havanese,Pure Breed,Toy,20,0.31685307018
